CustomerID,Age,Balance,Transactions,CreditScore,Tenure,Income,NumProducts,HasCreditCard,IsActiveMember,Churn
dcfbdfee-99c0-470d-85ba-7b32c1925a36,53,8067.73,206,817,22,186410.44,4,1,0,1
74ad9ac7-e10e-4457-bb34-fb7b181d160d,23,66914.88,158,699,1,143856.01,2,1,1,0
06ba7d5d-e614-46c6-bec6-c1f8f180f96b,66,54763.59,306,735,23,95947.51,3,0,0,1
7c1aba1b-fd98-4a01-950c-501c48ad4dd6,45,63347.44,433,484,18,142998.58,1,0,0,0
35c6be38-4117-4e27-930a-10ac2f0e0ad9,36,98756.63,397,757,14,95960.87,3,0,1,0
a0e87e84-016a-405c-a279-b86489b27602,56,92715.23,160,313,12,66295.99,1,1,0,1
7c9a60f9-ac82-43b2-92e9-36aecbfb15b8,62,30277.08,465,462,10,88813.46,3,0,1,0
fb520727-828a-4fdd-a62f-394d882d775c,49,45868.02,442,826,6,101817.81,3,0,1,0
92ac9f5a-04db-4279-b4d4-e7c5725a478e,37,83517.77,405,734,4,193033.01,1,0,1,1
41c537bd-69b2-4c6d-98bb-7f5e505663f4,74,3259.58,468,779,15,87406.02,2,1,1,1
43e21cee-6bcd-44ab-b1da-601179d83033,18,96009.82,113,707,15,71203.01,1,1,1,1
bf914860-a5b9-422e-963e-e76f179aba91,56,41839.96,318,372,3,115183.03,1,0,0,1
37f0b891-89b8-4bb4-bccc-5583ec439e45,53,59209.78,261,369,26,113922.09,3,0,0,0
e01d7fce-2f1a-434b-8f97-177f1b69c904,51,57620.52,19,418,2,42763.77,4,1,1,0
c31e3bc7-1b5d-4a78-a465-b82ce818efc9,41,65893.66,257,660,27,104317.39,3,0,1,0
a4f478b5-0473-4b55-8f9a-efa8dd08b338,46,28480.6,468,761,1,48307.42,2,1,1,0
c4028f03-af13-4515-b807-35d7b1d08cf0,56,12756.39,386,642,7,173816.34,3,1,1,1
a92a94f9-76aa-4e2d-b119-3786144735bd,29,86049.3,455,758,18,31218.59,4,0,0,0
374eb0a1-46fd-4a74-835c-b5b8a5d6384b,68,62204.1,266,415,23,131049.04,2,0,1,0
4581435e-a2af-4df3-9e66-59decf748603,78,62443.44,459,524,21,185884.96,3,1,1,0
6b42c4ff-dca5-4b2c-88d6-fa3111a55c60,58,26212.73,228,821,25,161511.7,3,0,1,0
20890f0c-c69c-42d3-b9c2-84fa07f0d98b,37,55923.63,144,730,11,34816.75,1,1,0,1
5ab21463-5efb-49fe-86d0-da28c4d13315,41,65348.26,205,661,5,187443.11,4,1,1,0
1bcea1e1-9e34-4754-9a18-a4565244750f,52,97437.15,145,557,26,44265.62,1,1,0,1
db4cd27c-5fbc-4258-ba10-8cd10dcb3f39,63,46306.11,129,436,14,34674.45,4,0,1,0
3bbf4ae8-28fa-40b3-9f94-ca6732726f47,20,39846.02,151,545,14,95049.56,3,1,0,0
c9f7b715-0204-4cef-bfb7-fdc2c0a73b28,20,21086.49,155,779,15,111593.3,1,1,1,0
bbc52a86-7975-4b08-bc64-86efa6cbca8b,56,97152.06,391,593,5,159559.22,4,1,1,0
40a5a46b-2e5c-4b17-9520-e542b77fe9f1,78,96063.17,225,688,24,90588.2,4,0,0,0
73ac2bee-294f-48bf-8985-bf9f65d21358,59,69837.73,478,807,21,113944.86,1,1,0,0
e6c3ef81-0c13-43ca-a8a0-078eac9c1a4a,59,40981.84,224,762,21,113821.67,2,0,0,0
9f819c74-d529-40af-94f1-389e88c8a0ec,50,49668.97,106,757,21,187396.91,1,1,1,1
789f05bf-1431-4979-949e-1596a9763d9a,32,34710.29,65,320,9,86728.44,4,1,1,0
485d6568-5510-4cc1-94c6-c475efd56c32,49,69287.14,108,451,13,90118.55,2,1,0,0
6fdb9e55-a571-4f7e-aff1-342d0049e79d,20,40011.48,300,772,15,31749.39,1,1,0,0
530d3949-6dbf-4bcd-a113-3ac4663059ed,43,65820.56,126,839,7,191723.68,4,1,0,0
7ff55316-1309-4058-883d-ac1075a9178d,53,77952.73,52,542,23,178374.22,1,0,0,0
93ffa406-a06c-4a50-89c5-3e63220e7b4e,72,72677.7,154,592,13,65275.65,4,1,1,0
1a8606dc-292d-4757-a284-7a7cd127f6cb,64,81820.93,317,657,20,114605.5,4,0,0,0
01a99741-8275-42ec-899e-20cb10fb6418,72,18394.03,270,730,21,134433.08,4,0,0,0
3202f702-c3be-4cc4-a7d9-b68bf398e12e,18,17696.5,338,693,23,158090.84,2,1,0,0
c2c84cf4-b3e3-4160-b912-745c9a63f9d3,47,71558.04,223,568,17,189048.66,1,0,0,1
edcf9f40-e094-4bd6-880e-244875542385,62,10823.79,357,642,12,28993.15,3,1,0,0
487dd897-490b-4231-af14-ac04644295dc,61,58779.88,198,329,26,167079.69,1,0,1,1
1980957e-902f-4431-a56b-ddd38591ff47,69,66282.49,466,406,13,130752.94,1,1,1,0
77b19bf1-f9d2-49a2-af2c-cc37bd0b9aea,58,29831.38,201,567,24,164777.95,1,0,1,1
fdc4317f-face-4731-ba23-2d0da71972bc,75,85604.49,373,809,14,107795.67,4,1,1,0
a175bb8d-7b52-4ef6-852f-e5cf54a9cc2e,69,1455.6,19,566,26,152699.37,3,1,0,0
d52d93fc-f04f-4826-8c63-4f43ed4f3e82,35,17919.53,112,502,7,164596.3,1,1,1,0
6dfc391a-b5af-4493-8a9f-04613912a20d,70,76210.93,372,488,21,132017.88,3,0,1,0
5af3b3b9-bf18-431a-97f1-f305d0112636,62,80935.58,487,630,18,104683.7,3,0,1,0
b01985bd-b03c-4645-a8da-de6282f72657,77,57602.22,134,336,29,87846.67,3,0,0,1
d6d7686f-dd2c-4a8a-9800-932cfc1fc90b,68,32968.16,245,632,10,158698.82,2,0,1,0
6f76a694-42e8-47de-9daa-92b63ff676dd,61,15921.55,114,325,8,87850.98,2,0,1,0
29b0282c-3713-41d3-b4ae-c68959ed25d9,45,26157.48,214,487,25,185233.16,3,1,1,0
c38a8e4d-c861-4b8f-83db-e4ab150bf54d,33,86941.36,330,682,17,183576.23,1,1,1,0
6d3f23bb-92ca-4557-8f85-7e3d500c9fa7,39,13227.4,179,697,10,125359.5,2,0,0,0
2ac79223-9aa8-4e41-b1b3-7639a7b65e39,40,67482.93,272,579,11,36949.49,3,0,1,1
c64012e0-c085-4a2c-894c-726ddb867c52,59,91998.22,253,573,14,174239.83,4,0,1,0
2de55baf-9327-4b8e-afa6-58ca0775cbaa,36,87567.23,309,638,15,195443.45,3,0,0,1
22ef8529-3861-4c2a-9d33-ff8cb1493f91,76,91216.27,86,469,18,63711.97,3,1,0,0
88d49a3d-0061-4466-bc7f-7889af6d7c4f,66,50537.19,342,347,12,174166.84,3,0,0,1
587d3bf0-5f13-450b-8c21-d7e07af4be82,43,14746.75,333,369,11,47331.82,4,0,1,1
cf37eddd-f35f-4148-9cde-c015167a49f2,22,30186.44,334,638,5,119635.21,4,1,0,0
7cc626df-bf0e-4793-a4f0-8e9ab874d646,50,8211.34,234,471,18,100400.19,3,0,0,0
160fc4b2-2632-4efc-b311-cec2440cccb0,21,10841.95,160,717,28,135919.01,1,1,1,0
e12c854f-9fc1-4ce0-9f61-1a0f4b988b20,30,60978.64,294,674,22,138587.26,2,1,1,0
b2670fab-58be-409f-a370-50e8de61d317,26,33514.61,428,803,8,125787.63,1,1,1,0
b5183d3e-3758-46ff-8dc9-94a95d16b52d,45,56652.03,33,800,25,152910.59,4,0,1,0
54155461-69d8-430b-ad9a-06729d5ed032,26,69652.57,464,398,20,60956.54,4,1,1,1
7cc3c6c9-10c5-4817-8cb9-bb05f38d1537,63,38643.45,266,406,11,188837.93,3,0,0,0
22be5fdd-fd7a-43e2-95a7-34e92c8aa88f,34,82137.16,143,414,28,22812.28,1,1,1,0
ef5cb05c-27a1-4931-82b3-2b84fe60c679,32,30624.56,346,536,21,157071.32,1,1,0,1
d34d2c38-733f-4a71-b3c7-28ca70705dcb,68,31297.33,116,693,22,166179.3,3,0,0,0
036251b9-9d79-4a1a-a8cc-7590a263b44f,24,13144.28,216,525,27,136968.02,4,1,1,0
37ab2d66-c53e-4b79-b115-0b8d8be7ba69,24,90468.64,470,849,21,176559.28,2,1,0,1
b1c31abb-7934-4c84-9f74-290085c943f8,22,86782.12,157,406,4,41378.13,4,1,0,0
a1821130-4bfc-4c97-98ad-ad65b9e0e318,76,78315.91,16,619,5,131699.48,1,0,1,1
7ee80e17-5253-49f5-b5c6-5c045da41997,35,30550.83,440,517,10,77691.79,1,0,1,0
7917ded4-462d-482f-83e2-9c9d35cdcfa4,65,29571.23,282,454,15,125640.08,3,1,0,0
9e579764-e119-4f8d-ac36-b4fd9b146636,62,79835.54,33,574,13,33136.89,1,1,1,0
12bdff17-b318-47bb-9dc8-4025c4cc7f01,79,76090.9,334,774,26,95192.87,3,1,1,0
7a58bd02-eccc-4e69-8ef2-3ad8b13e8bde,61,57400.25,388,552,22,21961.19,3,1,1,0
9318811d-e833-46c4-9cba-591af06e9a46,39,85249.55,433,696,9,137872.81,4,0,1,0
6355736a-f0df-466a-bbb7-b88a508fd360,70,35136.6,367,413,8,117479.46,1,1,0,0
0d728cfe-a73a-483c-b91a-243f7d06d268,19,52552.82,254,319,12,102193.22,1,1,1,0
36abf48d-84ca-4434-9dfa-eb9b1ba7be71,46,71309.28,37,609,21,172769.48,2,1,1,0
76743f13-7406-4ea0-8954-ad72be827d94,76,79303.79,267,387,28,117612.23,3,0,0,0
0ba6f556-c5b5-4922-9a58-f1be3ff8876c,20,33612.65,451,634,7,188399.92,3,0,1,0
b4223be3-d43a-4538-bfc6-a6ab5a4114e3,37,32595.09,125,402,1,140437.18,2,0,1,0
62332f4b-cfd1-48e6-b069-bcaf0b37dd2a,37,97932.07,58,711,15,119264.0,1,0,0,0
326e5acf-b896-4125-9098-10dbe7fd0bee,73,68604.74,216,325,29,59670.11,2,0,0,0
c8e536e0-578d-4d30-a64e-82758f9c42d0,22,7741.33,111,376,17,108822.62,2,1,1,0
e27b090d-3b0f-4018-beae-7200fac04bc4,51,55444.81,370,521,5,122064.48,4,0,0,1
1d3f9ba3-3db3-456a-88b9-db41bfb00737,63,29995.36,304,446,24,189300.67,4,1,1,1
f12a96f4-a6f0-474d-ada5-926e1362eaab,52,59242.76,5,336,12,144246.75,3,1,0,0
0d728aac-10dc-4ae3-9ce3-da38a885bdcc,57,98551.08,87,523,11,91869.57,2,0,1,0
f920b4ca-80d7-450f-8e0c-ad72b4f5a383,59,11942.24,49,750,7,72647.02,1,0,0,0
afdc3ec6-fed2-4784-9ede-ed4867cb962a,50,71782.92,222,522,13,139502.02,1,0,1,1
1e3f8964-205c-4cd9-94dc-4a9bc54b0980,67,51724.39,200,638,19,57649.28,3,1,0,0
44eb2206-5a59-4d3d-b4a4-fb297382eaf2,33,98432.49,259,679,3,142928.8,4,1,1,0
10b34add-7ae5-43aa-81d2-93da8e2ae95e,51,88147.39,323,480,3,20954.45,4,0,0,0
6245f57f-18a0-4e57-91ad-2b150ef28051,71,4693.64,296,432,5,140072.28,1,1,1,1
2ea7b2a0-9cf2-4e4f-acf6-d8e14e0e5e68,57,30445.77,5,418,24,96920.55,3,1,1,0
6683ac8d-fb93-4870-8fd3-35a6d2eff3bc,78,16070.88,205,785,13,191789.45,3,0,1,1
ed43cb77-78d0-47fa-ba95-5a76c2cc5b96,33,41014.71,254,642,26,187387.69,3,0,0,0
1d0ac2d5-63eb-4d7b-9490-3fce05cc35e2,50,71552.77,267,625,8,126706.12,4,1,1,0
fd7afb48-dd2f-4df8-90e1-ddc2287076c0,77,21923.75,64,642,11,183108.91,4,1,0,0
d2a28b26-5fd3-4997-8704-bb22ee4a31f9,66,24587.39,412,591,22,112233.11,2,0,0,0
3014367d-aafd-4b3d-8213-a76f2e045335,53,14714.62,183,459,14,161653.79,1,1,0,0
13aeb7c7-1224-4b6a-88a7-b1ee389c9450,49,71574.48,191,738,11,103312.06,3,1,0,0
b2658fff-49d1-410e-90cf-3f231114906e,75,55519.16,360,802,13,163207.51,1,0,1,0
629236e0-22c7-4303-92e0-bf2986883d75,19,41868.96,346,618,5,48088.75,4,1,1,0
5e163b25-5881-4858-9197-e21e1d9ee298,52,94861.04,20,466,12,197622.19,3,1,1,0
e071690c-ea1f-40c4-8c67-b122e94ff974,32,798.38,160,554,23,33580.99,1,1,0,1
6a2f10c1-0bba-4db0-ad18-ca7aa969eb2b,59,68256.34,192,577,15,118035.03,1,1,1,1
d2136060-3c7a-466b-96fd-14142bbf4b3d,31,91780.81,152,369,26,182515.66,3,0,1,1
5b5819c3-43a0-4358-ac42-352527f1d126,76,70826.35,149,805,10,105007.51,2,1,0,0
83ddee59-9eb0-4f4c-b953-5d4768f09f5c,57,67398.42,476,827,6,143433.87,1,1,0,0
2545f922-8d65-4334-a698-40105dd5210a,66,41464.79,396,554,8,140655.06,1,1,1,0
1129d230-f19e-4960-b4a8-1932e9976326,47,9269.36,276,315,25,174434.08,1,0,0,0
7d3d230e-4ae3-47c8-ad2d-49cc608e122d,57,16545.13,195,480,4,49434.72,3,0,1,0
5add8c53-11bd-47f0-a12d-534d7943bc5b,60,65380.48,213,456,17,104510.4,2,1,1,0
0314a4e5-b4ad-4e3e-851e-b36838d56092,73,29612.76,377,644,1,189488.96,1,0,0,0
a1f87045-16b2-4d84-988e-b94844adad3d,26,73967.35,196,500,14,71633.8,4,0,1,0
e3f53ba2-939b-4ed6-8b66-ee19b92c2f31,26,10502.06,425,672,9,194931.58,4,0,1,0
89a0128c-862f-4787-8ac5-0f258f6753a2,68,88769.25,271,723,22,55062.88,1,0,1,0
0f937cf3-2077-401b-955a-931ae386473c,37,3111.12,304,555,18,165153.34,1,0,1,0
4764b351-ed21-4d42-ae8e-7bd91651facb,30,55913.83,23,642,11,101084.12,2,0,0,0
2918ddef-c94c-4642-9bf3-975a7f44355d,29,10902.38,164,834,27,123584.04,2,0,0,0
c41e3bec-32aa-48a8-a001-1beda9a5fc4f,79,60980.57,44,599,27,151213.78,1,1,0,0
0ead43ca-4521-423f-af24-6f3fcd8f4c85,78,72505.79,366,827,25,188222.41,2,0,1,1
49419dae-e694-478e-83f2-cabef3bb57cc,34,94190.56,470,603,11,107369.89,2,0,0,0
000d8bb8-c076-479f-85ef-fba3fcfb37ef,51,24189.59,328,553,24,196486.37,3,1,0,0
0e71c658-c063-448f-9b0e-0ea83f72b24f,71,95589.7,97,669,1,51284.27,3,1,0,1
1c4b20f5-e070-4d7c-8c1a-58a22d13f0a9,69,54922.51,175,375,21,93284.66,2,1,1,0
2118bce8-4b91-4fea-820a-70b8d0b601af,79,68490.38,102,703,13,188801.29,2,1,1,0
15bae770-47b4-44a8-80ee-179d4231cf94,30,89898.69,350,623,25,77641.41,4,1,0,0
fca59290-dcb4-40e5-abb2-bc55c9791b25,74,66355.11,394,705,8,177677.72,3,0,1,0
236f4360-8da6-4c1b-92b4-5f156ecba148,52,13231.46,224,698,13,168175.28,2,1,1,0
f295367f-e6d3-452a-9a44-9bba5db766ce,57,87894.73,185,723,11,173034.43,2,0,0,1
85414f75-6af2-47a3-b503-31961aa4f952,70,96136.34,265,684,7,72916.15,3,1,1,1
bb77e446-5340-4375-b740-c3a70adda068,33,6301.64,243,776,19,193129.97,3,0,0,0
30f6dd9d-8575-4474-bff1-c79174b3a1ef,57,10743.02,134,728,13,167286.58,4,1,0,0
c8d8d584-edb6-4fb9-8208-17933105deef,29,58571.03,231,679,6,72155.16,4,0,0,0
0be52fe4-3dd5-4dda-a40a-b0df3e97e3e4,64,23917.38,343,815,26,167625.93,2,0,0,0
081d2146-4bfe-442c-99b7-11391012b280,52,79660.36,398,526,11,136645.18,1,0,0,0
1160475f-c2b7-4b3f-a382-d6f08039b689,62,3160.51,496,501,12,69870.93,1,1,1,1
b082b141-19e7-4c04-938c-f4b8c27a86c9,50,11426.73,304,606,15,53153.93,4,1,1,1
865dab53-cb47-4f3c-8856-6e3c9cbcdfa9,55,9555.97,141,503,22,41891.5,1,0,0,1
2e2b559b-abbf-4141-a540-3b74cc9fa345,51,29025.98,116,650,1,48675.93,2,0,0,0
0fa29669-ff26-4130-a980-14ea14269ed0,74,20233.64,335,433,14,55946.07,3,0,0,0
67b3a131-aa81-44ee-9b5f-01d8cb4ccde4,75,24353.7,393,788,5,45585.8,4,1,0,0
fc186857-e6a4-4b6d-84db-abcd9a248f48,52,41090.52,233,392,21,161789.74,1,0,0,0
2118d64e-08a7-4d6e-bdfc-74f9b4368843,57,96567.02,319,492,27,132259.46,3,0,1,0
88cbee00-2ead-43e6-bbb5-4da2d982b0c9,78,45323.16,479,805,1,180806.69,2,1,1,0
7fcc6164-5f5b-4c1c-9da9-2e5a98098cc9,57,13709.42,19,821,24,182998.69,3,1,1,0
bd15329d-f833-428f-94ce-f8db5eec3ba9,79,51870.87,443,564,8,176812.87,1,1,0,0
f9049a5b-6c8f-4222-b1ad-f619cb840b62,62,12288.79,480,467,27,45586.35,2,1,1,0
794d17b5-4f6a-4cb3-b4aa-9b6f57f190a4,41,76512.46,7,305,22,135391.94,2,1,1,0
0feff74b-82f4-4050-9814-458e0cbacb45,48,61599.95,395,519,5,36925.53,3,1,0,0
2f677796-2392-4b16-9358-468853bbf641,71,64788.91,2,545,12,112410.63,1,0,1,0
c4080fb1-8b6e-4d9a-a55f-40505f732a4c,74,90141.63,244,463,4,36832.82,4,1,0,0
77c308a0-0345-457f-9a61-a16668e95c7a,19,16958.51,475,667,15,47560.44,4,1,0,1
0d4ebfc1-beb5-4f4a-b6a3-4f7c681a6fcd,77,79173.95,304,450,12,151628.78,1,0,1,1
fb6c9544-d671-48f4-8135-d82740508f06,40,64269.03,405,835,8,116625.64,2,1,0,0
52a6aca5-4222-497b-883d-08a14fa266b9,54,77024.14,90,797,21,20857.9,2,0,1,0
918017a1-1ed0-4313-897d-5d55f4a702d7,41,6756.03,55,336,4,86009.72,3,0,0,0
8dec788a-1ca4-47b9-b55b-8e41ac10c405,54,92886.24,226,306,28,52850.4,1,0,1,1
44cbcfea-f8ac-43cb-874e-a22e9140dc45,67,26141.64,106,450,20,106466.26,4,0,1,0
48af8fb1-e784-4588-906c-b5f470987f87,58,4978.41,312,458,29,64650.85,4,0,1,0
7998ae55-802b-49de-862b-2be423ce3826,33,36074.9,42,584,20,111325.44,4,0,0,0
2d25fbcd-03d4-457e-b30a-6dfdc9ec3b2c,59,93930.85,436,727,21,148762.46,1,1,1,0
fd4877de-61d7-4a41-bfe6-6e8f5d4bf319,30,89805.24,46,755,28,29710.55,3,1,1,0
eb1f90c8-f411-4028-83b4-46789b953ba7,78,30532.09,191,346,15,142689.19,3,0,1,0
0605bbba-3240-46a1-bd5b-091a2034b8b4,45,59794.68,292,328,11,96915.99,1,1,0,0
1b9fdb16-ae98-484b-af04-0cee8a483e26,50,66715.26,451,373,21,39256.73,3,1,1,0
54f6b663-242c-4566-b3d5-fd489e04a315,50,92574.78,10,339,18,151137.67,1,1,1,0
2a0cfdc7-8985-4e87-b01c-d65746ddb6b7,66,47760.01,147,798,26,45613.56,3,0,0,0
d07d2114-5041-4cb4-92bb-db1d2caaf80d,27,81970.36,46,542,23,46254.0,3,1,1,0
d4f7394f-4874-48e3-a216-cc8bc6bc2aa3,73,50019.32,14,669,24,107686.17,4,0,0,1
79edfac1-5579-4bef-8664-e5b7bf0ea6e9,26,34235.66,114,831,19,53821.55,4,0,0,0
f3aed14c-0331-4c6e-b955-669bf2cbe5ec,32,44017.56,89,391,1,125996.49,2,1,0,0
46575096-0d1f-4c58-8788-d8048e3fe229,67,80407.25,461,623,3,122966.08,1,1,1,0
7633eec5-e8a1-4f9e-b869-d65cc6b2f765,42,95182.96,37,647,28,139090.07,2,0,1,0
758c8350-693c-474c-bd3f-f1337b1bc5c3,73,90875.3,53,832,25,182480.81,4,0,0,0
209caaee-98d5-46c4-a803-3abfbcd8f1c3,22,25268.83,318,736,13,48035.57,2,1,0,0
cc42c39c-b6c9-4f93-be27-2839b5943d90,77,47386.69,435,310,3,73317.88,2,0,1,0
81b76425-c55c-48fa-822e-28867ccf4fdd,31,95411.38,365,459,16,64110.15,4,0,0,0
391161db-0d2a-4acb-9bb0-580cf8bf0886,32,74634.02,57,626,1,64906.38,1,0,1,1
28f57a97-29bf-4e8c-b839-3f54ff392ebe,31,90174.38,108,350,18,125619.91,4,0,0,0
3433bf1b-1885-45a0-85e3-d877a3a87c88,72,11264.13,244,380,5,171893.37,2,1,0,0
65004464-7cc3-4662-922f-426f0573b837,75,397.72,48,611,10,79582.76,4,0,1,0
51fddfef-98f4-4be6-81f7-0c961aaecc18,20,79460.66,397,637,19,173866.98,4,1,0,0
77425871-2ef3-4195-8c92-00a63b993d6e,18,48177.0,166,338,23,45250.82,4,0,1,0
3b0daadd-a596-42c0-809a-fa96055b6af0,18,65577.21,98,403,20,180132.98,1,0,1,0
44f32ab3-55ac-4391-b1b3-3dcb07f03df3,76,54320.2,148,428,3,168202.85,3,0,1,0
5ea71673-52aa-41d3-a72b-c2d106cc68dd,18,80894.22,418,508,21,111838.38,4,0,0,0
4ef8134e-ec5a-4bea-a5dc-5151ef4bf9a8,73,82080.16,154,520,19,122332.59,4,1,0,0
a31953d4-76d4-4723-93be-9afa33c2c927,40,19974.17,220,647,13,76864.75,3,1,1,0
ea878f92-dd53-4afb-9d9e-86d3684bc532,46,43906.27,313,814,6,52834.5,4,1,0,0
2fdac3c3-8aaa-461f-afb2-e9538d04dfe7,23,14745.18,204,612,23,22749.29,1,0,1,1
35e2c337-2444-428b-9ed7-9c12a3b259b3,22,56723.3,337,336,19,90268.47,2,1,1,0
21ad9d0d-71b3-42c5-9828-e501c03e0950,18,12241.95,56,510,1,112211.68,1,0,1,0
9a41f6a3-60b3-45b0-a72d-d503b3e2bd4c,43,39384.62,127,767,24,118463.35,4,1,1,0
b2f051a3-176d-40c8-acb6-99acb3a5bb18,20,7870.74,97,449,29,107768.15,2,1,0,1
471c3a50-939d-4de1-94e4-2bbac8256455,40,72748.85,74,349,10,137752.28,4,0,0,0
f6985c79-b6fe-4efa-825c-1bd5ab0f9a84,47,89601.64,290,441,9,115707.62,1,0,1,0
bc25a4ae-27b0-4349-9925-eb5980a10d34,21,66346.56,385,568,27,138381.0,1,0,1,1
dda26ff8-1d25-4439-9573-a4e9f680f808,75,16836.6,155,846,3,173722.77,1,0,0,1
19cdafb3-e8c8-4c43-baf2-efb332468b3b,76,41622.59,129,711,27,103266.38,2,0,0,1
019faa1c-a081-45f6-97e8-abb653bcb007,26,23712.81,218,696,13,152887.87,2,1,1,0
50e02550-aee3-46f0-afc6-f7475950bef5,27,41764.18,267,617,13,167174.54,4,1,0,0
894ef291-90e6-472e-aeca-2184baffb7e5,26,92591.43,93,332,24,89122.22,3,1,0,0
7ace2a82-d4ae-4002-9942-be9540a20516,42,63061.95,312,768,10,102604.61,3,0,0,1
9daaae5a-329b-4557-97f7-329fa5214722,73,35025.09,435,339,18,64165.17,2,1,1,0
ec213da9-767b-4378-a191-5fdd53b176c9,53,4288.44,425,347,29,31743.28,4,0,0,0
32bc93df-14a7-4d9d-a316-dadef9ceb3b3,72,25291.89,18,663,27,177943.69,3,0,0,1
58dd1491-223a-4bf6-81c2-732548df4f54,19,31093.62,150,492,12,116184.11,2,0,1,0
cb2ae92e-8db2-439e-8f36-8f8312578bca,79,97103.64,401,824,7,70190.59,3,0,1,0
10dd86ac-d6c4-40df-becb-5f7d6a40973d,34,64211.03,46,712,4,34352.92,1,0,1,1
5ccfb542-8f7a-46dd-9f38-6091d15aae01,37,39427.66,192,732,19,167042.11,4,0,1,0
075c5248-194e-4707-b28f-a0436fea28bb,53,73256.2,372,385,28,157146.21,2,1,1,0
588c60e9-c8ce-426f-9b6e-8539b49a2e92,51,49182.44,102,301,25,180229.4,3,0,1,0
011eedb4-8608-467f-97c1-69ca964a10fc,22,40140.04,272,317,11,182061.19,3,1,1,0
d8b92fd1-58f7-447e-aec0-2f975e861a75,48,9330.16,389,527,16,137862.26,4,1,1,0
5f5c6ce0-843c-4f6b-b2b5-0ede29604570,66,92789.3,50,532,6,185077.78,1,1,1,0
adec3f1e-e424-43aa-bd29-0d34bd908b02,61,99615.68,89,618,22,55046.66,3,1,1,0
f5369478-e97c-4f69-9ec7-a249756f17e8,65,38373.27,251,494,27,141668.33,2,1,0,0
41b52f8d-8be1-46c9-8631-0f91d835e1ef,72,59850.33,218,555,12,49667.94,3,1,1,0
2067285a-d079-4c62-8678-2c087ff2219b,74,23190.07,441,329,23,39814.86,4,0,0,0
79b83f12-91ec-4a7b-bae6-be479591755c,39,80115.74,486,514,22,142379.29,4,0,0,1
7d823d64-a793-4d33-96fa-7eabb9c63a13,60,97928.53,122,846,9,172045.08,2,1,1,0
eda18503-504f-4403-805c-24cefaa658e8,57,8117.79,328,545,15,198865.65,1,1,0,0
3ff1891e-b63c-4a0e-8c20-74dca8b3a66b,67,8848.52,207,396,7,181388.17,1,1,0,0
e85cf589-d11b-470a-8c90-9a1078c15e5b,75,34066.93,182,465,4,21051.49,1,1,1,0
26843934-6245-4ceb-9185-f7e0b23ef0c4,53,54151.02,8,735,1,46109.12,4,0,1,0
9e1db925-30a7-4187-b3ef-6efb40bf924a,21,71748.83,63,331,23,53286.51,3,0,0,0
5a41a9a0-28d4-4a45-b5dc-b0a29a969f39,40,73609.29,101,428,19,102997.78,3,1,0,0
27078e4f-8f66-4853-b38a-d624d4009a9d,43,75951.02,342,793,23,93456.58,1,0,0,0
cf93fbf9-4e8a-4abe-9a78-cca6033dd693,51,63585.38,323,407,12,117054.36,3,1,0,1
6f56389c-e9cf-4322-ab6f-665d6672d8a6,62,95079.89,247,673,5,63644.46,1,1,0,1
7104e6ae-d132-4f2c-ab2f-c1820859bb58,70,2290.45,200,418,5,140619.22,4,0,1,0
d1a1911d-13df-46f9-8b66-73b8e84de1b6,40,28693.69,333,571,22,145497.97,3,1,0,0
8dbbce79-e74c-4f40-8978-6598e2a4e9c4,49,1188.16,25,352,23,162575.17,1,0,1,1
2f605e0b-c646-466c-a5a4-cd5f2e2323a8,64,75363.2,177,343,16,41863.21,3,0,0,0
17dba9ce-7ae1-4b04-9984-bee9d7164376,44,41856.24,431,720,3,160777.67,1,0,1,0
25bcd51f-84c0-4af9-a5e1-6752c7583fb2,37,42774.76,437,537,4,177116.87,3,1,1,0
609913be-24f2-484e-93ba-6a8fa6803195,30,59822.36,172,533,21,156966.68,1,0,0,0
2d871436-c44e-4577-9405-a2b7541de0bf,62,39528.25,349,506,20,55885.65,1,1,0,1
4d59be6e-c4f9-4dd8-ab69-decb95c8b4ee,36,97216.48,106,833,9,180512.38,2,0,1,1
2910f354-5500-483e-b885-4f301633934d,62,94105.79,189,784,17,193315.8,1,0,0,0
a64a2a0b-6eb5-4202-8360-5c5e2d594f66,72,73338.84,273,698,5,107941.35,3,1,1,1
67201603-2931-4402-898c-57cdb4248adf,20,78356.8,42,393,6,37573.08,2,0,1,0
f08783fb-7c5d-4815-be6d-6afa19938dc0,38,88822.55,153,682,20,40907.4,4,0,1,0
d2ff8ee1-22b2-42a0-aa15-a99e8606fa38,52,89580.54,184,415,20,102555.32,1,1,0,0
e6d9b6fc-0276-4a58-b39a-3b65b0d4d120,78,76611.39,309,732,25,140728.07,3,1,0,0
9b6b1783-11ff-4f3d-a6c8-bb1d74a6bcca,48,82324.94,480,488,28,78368.99,2,1,0,0
d3d8eed5-532c-46c0-88ad-f76194b4d0e4,21,69604.93,127,434,23,111145.08,4,1,0,0
8ea098b4-490b-40c9-b76c-b371b0299b43,39,4451.4,472,478,2,122829.25,3,1,0,1
00181829-85ca-428b-b660-a832b992b78f,73,39112.57,326,837,14,89669.97,1,1,1,0
84f87d8e-a009-49e2-863f-2c3d1d137d25,75,33030.92,397,330,5,141120.88,4,1,0,0
